id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context,branding
112695566,False,Маркетолог-smm,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 250000, 'to': 380000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'проспект Женис', 'building': '1', 'lat': 51.159546, 'lng': 71.414268, 'description': None, 'raw': 'Астана, проспект Женис, 1', 'metro': None, 'metro_stations': [], 'id': '15095191'}",,,2024-12-06T12:28:52+0300,2024-12-06T12:28:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112695566,,,https://api.hh.ru/vacancies/112695566?host=hh.ru,https://hh.ru/vacancy/112695566,[],"{'id': '10698418', 'name': 'World-Class, ТМ (ИП Игнатенко)', 'url': 'https://api.hh.ru/employers/10698418', 'alternate_url': 'https://hh.ru/employer/10698418', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6537469.png', '240': 'https://img.hhcdn.ru/employer-logo/6537470.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1229257.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10698418', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Специалист (стаж 3 - 5 лет).', 'responsibility': 'Продажа аренды рекламных площадей (10 % от продаж). SMM, Таргет, <highlighttext>Разработка</highlighttext> рекламы и дизайна для соц. сетей ( в команде есть Дизайнер).'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
112949748,False,Руководитель отдела продаж,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 300000, 'to': 3000000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-12-11T07:37:35+0300,2024-12-11T07:37:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112949748,,,https://api.hh.ru/vacancies/112949748?host=hh.ru,https://hh.ru/vacancy/112949748,[],"{'id': '5844147', 'name': 'Dynamic Space', 'url': 'https://api.hh.ru/employers/5844147', 'alternate_url': 'https://hh.ru/employer/5844147', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/7072946.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1363259.png', '240': 'https://img.hhcdn.ru/employer-logo/7072947.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5844147', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Имеете опыт работы руководителем отдела продаж от 1 года (опыт в онлайн-школах является приоритетом). Имеете опыт работы в amoCRM. ', 'responsibility': 'Выполнение плана продаж. Подбор и управление командой отдела продаж. <highlighttext>Разработка</highlighttext> регламентов отдела продаж. Постановка целей и задач сотрудникам, обеспечение выполнения...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '106', 'name': 'Руководитель отдела продаж'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
112717564,False,Личный ассистент Smm-менеджер (личный бренд),,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 300000, 'to': 500000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Жумекена Нажимеденова', 'building': '16А', 'lat': 51.1173009055072, 'lng': 71.47689602709306, 'description': None, 'raw': 'Астана, улица Жумекена Нажимеденова, 16А', 'metro': None, 'metro_stations': [], 'id': '13286540'}",,,2024-12-21T23:17:14+0300,2024-12-21T23:17:14+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112717564,,,https://api.hh.ru/vacancies/112717564?host=hh.ru,https://hh.ru/vacancy/112717564,[],"{'id': '2211177', 'name': 'Альфа-Монтаж', 'url': 'https://api.hh.ru/employers/2211177', 'alternate_url': 'https://hh.ru/employer/2211177', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2211177', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы СММ-менеджером от 2 лет. Знание трендов Instagram, TikTok и других соцсетей. Навыки монтажа видео (в программах CapCut...', 'responsibility': 'Общение с аудиторией: ответы на комментарии, Директ, создание вовлекающих активностей. <highlighttext>Разработка</highlighttext> и проведение челленджей, розыгрышей, интерактивов. Отслеживание трендов и их...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}, {'id': 'FLEXIBLE', 'name': 'Свободный'}]",False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
112063152,False,Администратор ресторана,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 247500, 'to': 450000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'проспект Кабанбай Батыра', 'building': '58Бк2', 'lat': 51.09477142601799, 'lng': 71.40558670667583, 'description': None, 'raw': 'Астана, проспект Кабанбай Батыра, 58Бк2', 'metro': None, 'metro_stations': [], 'id': '14978604'}",,,2024-11-28T14:15:42+0300,2024-11-28T14:15:42+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112063152,,,https://api.hh.ru/vacancies/112063152?host=hh.ru,https://hh.ru/vacancy/112063152,[],"{'id': '10711281', 'name': 'AIR LEPRECHAUN', 'url': 'https://api.hh.ru/employers/10711281', 'alternate_url': 'https://hh.ru/employer/10711281', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6504285.png', '240': 'https://img.hhcdn.ru/employer-logo/6504286.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1220961.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10711281', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы на позиции Менеджера ресторана не менее 1-ого года. - Знание стандартов сервиса, способность их внедрения. - Отличные организаторские и...', 'responsibility': 'Прием заказов и <highlighttext>разработка</highlighttext> планов проведения и обслуживания мероприятий (банкетов). - Составление внутренней отчетности по работе ресторана, ведение табелей, первичной документации. - '}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,[],[],"[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'TWO_ON_TWO_OFF', 'name': '2/2'}]",False,"[{'id': '74', 'name': 'Менеджер ресторана'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
113003596,False,Менеджер отдела маркетинга/маркетолог,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 400000, 'to': None, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Нур-Султан (Астана)', 'street': 'улица Бейбитшилик', 'building': '14', 'lat': 51.170469, 'lng': 71.420799, 'description': None, 'raw': 'Нур-Султан (Астана), улица Бейбитшилик, 14', 'metro': None, 'metro_stations': [], 'id': '6121519'}",,,2024-12-11T13:14:06+0300,2024-12-11T13:14:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=113003596,,,https://api.hh.ru/vacancies/113003596?host=hh.ru,https://hh.ru/vacancy/113003596,[],"{'id': '1649746', 'name': 'ANEX TOUR KAZAKHSTAN, ТОО', 'url': 'https://api.hh.ru/employers/1649746', 'alternate_url': 'https://hh.ru/employer/1649746', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/3242192.png', '240': 'https://img.hhcdn.ru/employer-logo/3242193.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/700269.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1649746', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы не менее 2 (двух) лет в маркетинге. Понимание принципов и этапов <highlighttext>разработки</highlighttext> сайтов. Хорошие коммуникативные навыки и навыки...', 'responsibility': 'Подготовка информационной рассылки. <highlighttext>Разработка</highlighttext> рекламных акций, участие в выставках и других маркетинговых мероприятиях, связанных с деятельностью компании. Мониторинг и анализ...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '68', 'name': 'Менеджер по маркетингу, интернет-маркетолог'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
113325803,False,Шеф-повар,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 500000, 'to': None, 'currency': 'KZT', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'проспект Тауелсиздик', 'building': '1Б', 'lat': 51.151354, 'lng': 71.453713, 'description': None, 'raw': 'Астана, проспект Тауелсиздик, 1Б', 'metro': None, 'metro_stations': [], 'id': '17140220'}",,,2024-12-22T18:31:11+0300,2024-12-22T18:31:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=113325803,,,https://api.hh.ru/vacancies/113325803?host=hh.ru,https://hh.ru/vacancy/113325803,[],"{'id': '11670176', 'name': 'AdvantageYou', 'url': 'https://api.hh.ru/employers/11670176', 'alternate_url': 'https://hh.ru/employer/11670176', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11670176', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Знание принципов правильного питания, калорийности и пищевой ценности продуктов. Творческий подход к <highlighttext>разработке</highlighttext> блюд и подаче. Умение работать с современным...', 'responsibility': '<highlighttext>Разработка</highlighttext> и обновление меню с акцентом на блюда правильного питания, включая низкокалорийные, безглютеновые, веганские и сбалансированные опции. Контроль качества продуктов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '94', 'name': 'Повар, пекарь, кондитер'}]",True,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
112695017,False,Дизайнер графический,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 250000, 'to': 300000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Сарайшык', 'building': '34А', 'lat': 51.133147, 'lng': 71.432405, 'description': None, 'raw': 'Астана, улица Сарайшык, 34А', 'metro': None, 'metro_stations': [], 'id': '14886237'}",,,2024-12-06T12:19:49+0300,2024-12-06T12:19:49+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112695017,,,https://api.hh.ru/vacancies/112695017?host=hh.ru,https://hh.ru/vacancy/112695017,[],"{'id': '921180', 'name': 'Жеті Аспан', 'url': 'https://api.hh.ru/employers/921180', 'alternate_url': 'https://hh.ru/employer/921180', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/3640859.png', '240': 'https://img.hhcdn.ru/employer-logo/3640860.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/799993.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=921180', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее или среднее образование. Опыт работы в сфере графического дизайна от 2 лет (опыт работы в полиграфии приветствуется, умение пользоваться...', 'responsibility': '<highlighttext>Разработка</highlighttext> логотипов, айдентики, брэндбуков, презентаций. Дизайн и верстка рекламных материалов, подготовка к печати. Вёрстка журналов, буклетов, лифлетов, баннеров. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '34', 'name': 'Дизайнер, художник'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
112712266,False,Network Engineer,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Нур-Султан (Астана)', 'street': 'улица Сауран', 'building': '48', 'lat': 51.090143, 'lng': 71.409615, 'description': None, 'raw': 'Нур-Султан (Астана), улица Сауран, 48', 'metro': None, 'metro_stations': [], 'id': '1861254'}",,,2024-12-06T17:04:50+0300,2024-12-06T17:04:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112712266,,,https://api.hh.ru/vacancies/112712266?host=hh.ru,https://hh.ru/vacancy/112712266,[],"{'id': '166599', 'name': 'KPMG', 'url': 'https://api.hh.ru/employers/166599', 'alternate_url': 'https://hh.ru/employer/166599', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/384811.jpg', '90': 'https://img.hhcdn.ru/employer-logo/1981502.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/1981503.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=166599', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Possess 3+ years of experience as a technical engineer specializing in the <highlighttext>development</highlighttext> and support of UC systems in...', 'responsibility': '...new services and interact with Telecom providers. Service <highlighttext>Development</highlighttext>: Regularly revise and <highlighttext>develop</highlighttext> UC services, including updating security compliance, service...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '112', 'name': 'Сетевой инженер'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
112628472,False,Менеджер по логистике,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 300000, 'to': 500000, 'currency': 'KZT', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'проспект Мангилик Ел', 'building': '55/4', 'lat': 51.088214, 'lng': 71.421275, 'description': None, 'raw': 'Астана, проспект Мангилик Ел, 55/4', 'metro': None, 'metro_stations': [], 'id': '11828933'}",,,2024-12-05T17:24:48+0300,2024-12-05T17:24:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112628472,,,https://api.hh.ru/vacancies/112628472?host=hh.ru,https://hh.ru/vacancy/112628472,[],"{'id': '9047107', 'name': 'LAGOM Group', 'url': 'https://api.hh.ru/employers/9047107', 'alternate_url': 'https://hh.ru/employer/9047107', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1013374.png', '90': 'https://img.hhcdn.ru/employer-logo/5674264.png', '240': 'https://img.hhcdn.ru/employer-logo/5674265.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9047107', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в логистике или грузоперевозках от 2 лет. Понимание процессов транспортировки и управления цепочками поставок. Отличные коммуникативные навыки: умение...', 'responsibility': 'Следить за своевременностью и качеством доставки. Участвовать в <highlighttext>разработке</highlighttext> новых функций платформы, давая обратную связь команде продукта. Строить долгосрочные отношения...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '67', 'name': 'Менеджер по логистике, менеджер по ВЭД'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",True,,False,,
113699666,False,Специалист технической поддержки,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 180000, 'to': 220000, 'currency': 'KZT', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2024-12-16T09:08:16+0300,2024-12-16T09:08:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=113699666,,,https://api.hh.ru/vacancies/113699666?host=hh.ru,https://hh.ru/vacancy/113699666,[],"{'id': '1056444', 'name': 'Биби-гон', 'url': 'https://api.hh.ru/employers/1056444', 'alternate_url': 'https://hh.ru/employer/1056444', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1056444', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Уверенное знания работы локальных сетей, понимание основных принципов коммутации и маршрутизации. Навыки диагностики сетевых проблем. Желание и умение учиться и...', 'responsibility': 'Настройка оборудования связи (коммутаторы, маршрутизаторы). <highlighttext>Разработка</highlighttext> и внедрение новых сервисов для работы. Выезд на объекты для внедрения решений по модернизации...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '114', 'name': 'Системный инженер'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
111767554,False,SMM-менеджер,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 400000, 'to': 500000, 'currency': 'KZT', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Динмухамеда Кунаева', 'building': None, 'lat': 51.13116026852921, 'lng': 71.42904418883387, 'description': None, 'raw': 'Астана, улица Динмухамеда Кунаева', 'metro': None, 'metro_stations': [], 'id': '12902616'}",,,2024-11-25T14:17:55+0300,2024-11-25T14:17:55+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=111767554,,,https://api.hh.ru/vacancies/111767554?host=hh.ru,https://hh.ru/vacancy/111767554,[],"{'id': '9641134', 'name': '324 MEDIA', 'url': 'https://api.hh.ru/employers/9641134', 'alternate_url': 'https://hh.ru/employer/9641134', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/5965841.png', '240': 'https://img.hhcdn.ru/employer-logo/5965842.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1086303.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9641134', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы SMM-менеджером от 1/2-х лет. — Портфолио проектов (реальные кейсы, которые сможете предоставить). — Навыки копирайтинга, составление грамотных...', 'responsibility': 'Снимать reels/stories вручную или монтировать материал, отбирать фотоконтент и готовить его к публикации. — <highlighttext>Разработки</highlighttext> визуала соцсетей. — Монтаж и обработка...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}, {'id': 'FLEXIBLE', 'name': 'Свободный'}]",False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
114177866,False,SMM-менеджер,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 50000, 'to': 60000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-12-19T12:38:39+0300,2024-12-19T12:38:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114177866,,,https://api.hh.ru/vacancies/114177866?host=hh.ru,https://hh.ru/vacancy/114177866,[],"{'id': '10453598', 'name': 'Бурянин Владимир Юрьевич', 'url': 'https://api.hh.ru/employers/10453598', 'alternate_url': 'https://hh.ru/employer/10453598', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10453598', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в должности SMM менеджера не менее 3 лет, предпочтительно в финансовой или туристической сфере. Отличные навыки работы с...', 'responsibility': '<highlighttext>Разработка</highlighttext> и реализация SMM-стратегии для продвижения услуг компании в мессенджерах (Telegram, WhatsApp) и социальных сетях (Instagram, Facebook, TikTok, VK). '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}, {'id': 'FLEXIBLE', 'name': 'Свободный'}]",False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",True,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'part', 'name': 'Частичная занятость'}","{'id': 'PART', 'name': 'Частичная'}",False,,False,,
112740971,False,Графический дизайнер/Контент-маркетолог,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 350000, 'to': 400000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица А-185', 'building': '5', 'lat': 51.167843, 'lng': 71.532747, 'description': None, 'raw': 'Астана, улица А-185, 5', 'metro': None, 'metro_stations': [], 'id': '12938114'}",,,2024-12-09T09:05:39+0300,2024-12-09T09:05:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112740971,,,https://api.hh.ru/vacancies/112740971?host=hh.ru,https://hh.ru/vacancy/112740971,[],"{'id': '9232174', 'name': 'Торговый дом Аверс', 'url': 'https://api.hh.ru/employers/9232174', 'alternate_url': 'https://hh.ru/employer/9232174', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9232174', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Насмотренность, знание современных трендов в дизайне, креативность. Умение качественно реализовывать проект от обоснования идеи до готового макета. Отличное знание графических...', 'responsibility': 'Визуализация придуманных идей и концепций для рекламных проектов. <highlighttext>Разработка</highlighttext> шаблонов для email-рассылок. <highlighttext>Разработка</highlighttext> креатива для видео и интернет-контента. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '68', 'name': 'Менеджер по маркетингу, интернет-маркетолог'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
112517771,False,Менеджер СМК,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Нур-Султан (Астана)', 'street': 'проспект Туран', 'building': '18', 'lat': 51.142093, 'lng': 71.411484, 'description': None, 'raw': 'Нур-Султан (Астана), проспект Туран, 18', 'metro': None, 'metro_stations': [], 'id': '11113557'}",,,2024-12-04T13:54:57+0300,2024-12-04T13:54:57+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112517771,,,https://api.hh.ru/vacancies/112517771?host=hh.ru,https://hh.ru/vacancy/112517771,[],"{'id': '3450752', 'name': 'PTC Holding', 'url': 'https://api.hh.ru/employers/3450752', 'alternate_url': 'https://hh.ru/employer/3450752', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1144976.jpg', '240': 'https://img.hhcdn.ru/employer-logo/6200474.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/6200473.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3450752', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование. Опыт работы не менее 3-х лет на аналогичной позиции. Желателен опыт написания документов-процессов, протекающих в корпоративно...', 'responsibility': '<highlighttext>Разработка</highlighttext>, внедрение, актуализация и совершенствование бизнес-процессов компании. Проведение внутренних аудитов в компании и ее дочерних организациях. Участие в <highlighttext>разработке</highlighttext>...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '44', 'name': 'Инженер по качеству'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
