id,premium,name,department,has_test,response_letter_required,area,salary,salary_range,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,show_contacts,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,accept_labor_contract,civil_law_contracts,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context,branding,brand_snippet
130326933,False,Специалист по государственным закупкам,,False,True,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 460000, 'to': 510000, 'currency': 'KZT', 'gross': True}","{'from': 460000, 'to': 510000, 'currency': 'KZT', 'gross': True, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Александра Пушкина', 'building': '37/2', 'lat': 51.169582, 'lng': 71.476576, 'description': None, 'raw': 'Астана, улица Александра Пушкина, 37/2', 'metro': None, 'metro_stations': [], 'id': '909202'}",,,2026-02-10T15:16:01+0300,2026-02-10T15:16:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130326933,,False,,https://api.hh.ru/vacancies/130326933?host=hh.ru,https://hh.ru/vacancy/130326933,[],"{'id': '3079964', 'name': 'Автобусный парк № 1', 'url': 'https://api.hh.ru/employers/3079964', 'alternate_url': 'https://hh.ru/employer/3079964', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3817646.png', '90': 'https://img.hhcdn.ru/employer-logo-round/3817647.png', '240': 'https://img.hhcdn.ru/employer-logo-round/3817648.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3079964', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в сфере государственных закупок не менее 1года. Высшее экономическое/юридическое образование. Знание законодательства в сфере государственных закупок...', 'responsibility': '<highlighttext>Разработка</highlighttext> плана государственных закупок товаров, работ, услуг и контролирует выполнение плановых заданий. Организация и проведение государственных закупок способом конкурса (открытого...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '119', 'name': 'Специалист по тендерам'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130888876,False,SMM-менеджер в розничную сеть,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 250000, 'to': None, 'currency': 'KZT', 'gross': False}","{'from': 250000, 'to': None, 'currency': 'KZT', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'MONTHLY', 'name': 'Раз в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': None, 'building': None, 'lat': 51.128201, 'lng': 71.430429, 'description': None, 'raw': 'Астана', 'metro': None, 'metro_stations': [], 'id': '23797853'}",,,2026-03-02T15:11:29+0300,2026-03-02T15:11:29+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130888876,,False,,https://api.hh.ru/vacancies/130888876?host=hh.ru,https://hh.ru/vacancy/130888876,[],"{'id': '4883042', 'name': 'Прогресс СБТ', 'url': 'https://api.hh.ru/employers/4883042', 'alternate_url': 'https://hh.ru/employer/4883042', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/6994649.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/6994650.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/6994651.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4883042', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Креативен и обладаешь отличным вкусом. Умеешь создавать вовлекающий контент. Понимаешь принципы работы социальных сетей и их алгоритмов. Владеешь инструментами для...', 'responsibility': 'Тренды и стратегии: мониторинг актуальных трендов и алгоритмов соцсетей, адаптация контента, <highlighttext>разработка</highlighttext> и реализация контент-стратегии с учетом сезонности, акций...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
131023251,False,Дефектолог,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица шейх Халифа бен Заид ал-Нахаян', 'building': None, 'lat': 51.13174136944977, 'lng': 71.38021251758704, 'description': None, 'raw': 'Астана, улица шейх Халифа бен Заид ал-Нахаян', 'metro': None, 'metro_stations': [], 'id': '23936534'}",,,2026-03-06T10:40:32+0300,2026-03-06T10:40:32+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131023251,,True,,https://api.hh.ru/vacancies/131023251?host=hh.ru,https://hh.ru/vacancy/131023251,[],"{'id': '12188472', 'name': 'Саугабаева', 'url': 'https://api.hh.ru/employers/12188472', 'alternate_url': 'https://hh.ru/employer/12188472', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=12188472', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Образование по специальности психолог или дефектолог. Опыт работы с детьми с ОП. Работа коррекции на казахском и русском языках. ', 'responsibility': 'Проведение коррекционных занятий с детьми с ЗПР, ЗПРР, ЗРР, РАС, ОНР, Алалия. <highlighttext>Разработка</highlighttext> и реализация индивидуальных коррекционно-развивающих программ. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'SIX_ON_ONE_OFF', 'name': '6/1'}]",False,[],False,"[{'id': '101', 'name': 'Психолог'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130302114,False,Senior Full-stack / AI Developer,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': None, 'building': None, 'lat': 51.128201, 'lng': 71.430429, 'description': None, 'raw': 'Астана', 'metro': None, 'metro_stations': [], 'id': '20596146'}",,,2026-02-10T05:26:00+0300,2026-02-10T05:26:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130302114,,False,,https://api.hh.ru/vacancies/130302114?host=hh.ru,https://hh.ru/vacancy/130302114,[],"{'id': '12100531', 'name': 'AISol', 'url': 'https://api.hh.ru/employers/12100531', 'alternate_url': 'https://hh.ru/employer/12100531', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1494078.png', '90': 'https://img.hhcdn.ru/employer-logo/12266667.png', '240': 'https://img.hhcdn.ru/employer-logo/12266668.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=12100531', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': '7–10+ лет опыта в <highlighttext>разработке</highlighttext> ПО, из них не менее 2 лет в роли технического лида / архитектора. ', 'responsibility': 'Построение backend-инфраструктуры (Node.js / Python), а также клиентского слоя (React / Next.js). <highlighttext>Разработка</highlighttext> AI-агентов с использованием OpenAI GPT, LLaMA, Claude...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
131000436,False,Инженер-конструктор (завод ModeX),"{'id': '11963936-11963936-modex', 'name': 'BI Group. MODEX'}",False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,,"{'id': 'open', 'name': 'Открытая'}",,,,2026-03-05T13:07:15+0300,2026-03-05T13:07:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=131000436,True,False,,https://api.hh.ru/vacancies/131000436?host=hh.ru,https://hh.ru/vacancy/131000436,[],"{'id': '11963936', 'name': 'BI Group', 'url': 'https://api.hh.ru/employers/11963936', 'alternate_url': 'https://hh.ru/employer/11963936', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1418520.png', '90': 'https://img.hhcdn.ru/employer-logo/7293729.png', '240': 'https://img.hhcdn.ru/employer-logo/7293730.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11963936', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование по профилю (строительное, машиностроительное). Опыт работы по данному направлению от 1-го года. Опыт работы в расчетных программных...', 'responsibility': 'Составление программ испытаний для изделий и конструкций (в том числе механизмы). 4. <highlighttext>Разработка</highlighttext> рационализаторских предложений касающихся проектных решений (Lean/Kaizen...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '48', 'name': 'Инженер-конструктор, инженер-проектировщик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}",
130735123,False,Агроном-технолог,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,,"{'id': 'open', 'name': 'Открытая'}",,,,2026-02-25T09:38:18+0300,2026-02-25T09:38:18+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130735123,,True,,https://api.hh.ru/vacancies/130735123?host=hh.ru,https://hh.ru/vacancy/130735123,[],"{'id': '11112284', 'name': 'Shans Trade Ltd.KZ (Шанс Трейд Лтд.КЗ)', 'url': 'https://api.hh.ru/employers/11112284', 'alternate_url': 'https://hh.ru/employer/11112284', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/7036373.png', '90': 'https://img.hhcdn.ru/employer-logo-round/7036374.png', '240': 'https://img.hhcdn.ru/employer-logo-round/7036375.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11112284', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее или послевузовское образование по агрономии или смежным направлениям и опыт работы не менее 3 лет. Опыт работы в продажах...', 'responsibility': 'Консультирование клиентов по вопросам применения средств защиты растений и агротехнологий. <highlighttext>Разработка</highlighttext> схем защиты растений, планов и графиков агрономических мероприятий. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}, {'id': 'FIELD_WORK', 'name': 'Разъездной'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '7', 'name': 'Агроном'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130808412,False,Юрист,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 500000, 'to': 600000, 'currency': 'KZT', 'gross': False}","{'from': 500000, 'to': 600000, 'currency': 'KZT', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Нур-Султан (Астана)', 'street': 'микрорайон Самал', 'building': '12', 'lat': 51.153337, 'lng': 71.42918, 'description': None, 'raw': 'Нур-Султан (Астана), микрорайон Самал, 12', 'metro': None, 'metro_stations': [], 'id': '5780352'}",,,2026-03-07T19:09:51+0300,2026-03-07T19:09:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130808412,,True,,https://api.hh.ru/vacancies/130808412?host=hh.ru,https://hh.ru/vacancy/130808412,[],"{'id': '1809054', 'name': 'Астана Тауэр Ишлетме', 'url': 'https://api.hh.ru/employers/1809054', 'alternate_url': 'https://hh.ru/employer/1809054', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/3868314.jpeg', '90': 'https://img.hhcdn.ru/employer-logo-round/3868315.jpeg', '240': 'https://img.hhcdn.ru/employer-logo-round/3868316.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1809054', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее юридическое образование. Знание гражданского, предпринимательского, административного, трудового, финансового, налогового и иных отраслей законодательства РК. Навыки подготовки юридических документов. ', 'responsibility': 'Подготовка дополнительных соглашений по договорам, осуществление пролонгации договоров. Осуществлять <highlighttext>разработку</highlighttext> учредительных документов компании, внесение в них изменений. Получение всех требуемых...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '146', 'name': 'Юрист'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130469393,False,Frontend-разработчик,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 600000, 'to': 950000, 'currency': 'KZT', 'gross': False}","{'from': 600000, 'to': 950000, 'currency': 'KZT', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'MONTHLY', 'name': 'Раз в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'проспект Туран', 'building': '42', 'lat': 51.114639, 'lng': 71.401171, 'description': None, 'raw': 'Астана, проспект Туран, 42', 'metro': None, 'metro_stations': [], 'id': '22350681'}",,,2026-03-09T09:45:41+0300,2026-03-09T09:45:41+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130469393,,False,,https://api.hh.ru/vacancies/130469393?host=hh.ru,https://hh.ru/vacancy/130469393,[],"{'id': '2522589', 'name': 'SOMNIUM', 'url': 'https://api.hh.ru/employers/2522589', 'alternate_url': 'https://hh.ru/employer/2522589', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1411817.png', '90': 'https://img.hhcdn.ru/employer-logo/7266928.png', '240': 'https://img.hhcdn.ru/employer-logo/7266929.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2522589', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'HTML 5. Умение работать с Rest API. Git. Знание адаптивной верстки. <highlighttext>Разработка</highlighttext> оптимизированных страниц. Английский язык (уровень чтения технической документации).', 'responsibility': 'Компания SOMNIUM - разрабатывает собственные программные продукту. На данный момент мы завершили <highlighttext>разработку</highlighttext> электронного документооборота и разрабатываем автоматизации бизнес-процессов связанные...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130576164,False,Middle+/Senior AI python-разработчик,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': None, 'building': 'Международная специализированная выставка Экспо-2017', 'lat': 51.089244, 'lng': 71.416029, 'description': None, 'raw': 'Астана, Международная специализированная выставка Экспо-2017', 'metro': None, 'metro_stations': [], 'id': '14822551'}",,,2026-02-18T15:49:46+0300,2026-02-18T15:49:46+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130576164,,True,,https://api.hh.ru/vacancies/130576164?host=hh.ru,https://hh.ru/vacancy/130576164,[],"{'id': '5844608', 'name': 'Казах Софт Девелопмент', 'url': 'https://api.hh.ru/employers/5844608', 'alternate_url': 'https://hh.ru/employer/5844608', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5844608', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт проектирования backend-систем. Понимание микросервисной архитектуры. Опыт работы с LLM в продакшене. Уверенное знание SQL. Опыт работы с Docker...', 'responsibility': '<highlighttext>Разработка</highlighttext> микросервисной архитектуры для AI-систем. Проектирование и реализация API (FastAPI) Интеграция ML/LLM-моделей в production-среду. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130399970,False,Корпоративный юрист,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 350000, 'to': 500000, 'currency': 'KZT', 'gross': False}","{'from': 350000, 'to': 500000, 'currency': 'KZT', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'MONTHLY', 'name': 'Раз в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Кенесары', 'building': '25', 'lat': 51.164053, 'lng': 71.41381, 'description': None, 'raw': 'Астана, улица Кенесары, 25', 'metro': None, 'metro_stations': [], 'id': '23192435'}",,,2026-02-12T14:03:57+0300,2026-02-12T14:03:57+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130399970,,False,,https://api.hh.ru/vacancies/130399970?host=hh.ru,https://hh.ru/vacancy/130399970,[],"{'id': '5335019', 'name': 'SAM Project', 'url': 'https://api.hh.ru/employers/5335019', 'alternate_url': 'https://hh.ru/employer/5335019', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5335019', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее юридическое образование. Опыт работы корпоративным юристом от 3 лет. Уверенные знания гражданского и корпоративного права, опыт работы в строительной...', 'responsibility': 'Ведение претензионно-исковой работы и защита интересов компании. <highlighttext>Разработка</highlighttext>, актуализация и сопровождение учредительных документов. Консультирование структурных подразделений по правовым вопросам.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '146', 'name': 'Юрист'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130703684,False,Product Manager BilimClass,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,,"{'id': 'open', 'name': 'Открытая'}",,,,2026-02-24T14:49:47+0300,2026-02-24T14:49:47+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130703684,,False,,https://api.hh.ru/vacancies/130703684?host=hh.ru,https://hh.ru/vacancy/130703684,[],"{'id': '5415154', 'name': 'Bilim Land (Bilim Group)', 'url': 'https://api.hh.ru/employers/5415154', 'alternate_url': 'https://hh.ru/employer/5415154', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original-round/7381639.png', '90': 'https://img.hhcdn.ru/employer-logo-round/7381640.png', '240': 'https://img.hhcdn.ru/employer-logo-round/7381641.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5415154', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Техническая компетентность: легко разбираетесь в API, понимаете технические аспекты задач и умеете работать с <highlighttext>разработчиками</highlighttext> на одном языке. ', 'responsibility': 'Формировать и развивать роадмап, управлять приоритизацией бэклога своих направлений. Вместе с командой разрабатывать наилучшие решения для фич, развития продукта. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,[],False,"[{'id': '73', 'name': 'Менеджер продукта'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130393213,False,React Native,,False,True,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 3000, 'to': 5000, 'currency': 'USD', 'gross': False}","{'from': 3000, 'to': 5000, 'currency': 'USD', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': None}","{'id': 'open', 'name': 'Открытая'}",,,,2026-02-12T11:57:16+0300,2026-02-12T11:57:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130393213,,False,,https://api.hh.ru/vacancies/130393213?host=hh.ru,https://hh.ru/vacancy/130393213,[],"{'id': '12593794', 'name': 'Upward Digital OÜ', 'url': 'https://api.hh.ru/employers/12593794', 'alternate_url': 'https://hh.ru/employer/12593794', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=12593794', 'country_id': 7, 'accredited_it_employer': False, 'trusted': True}","{'requirement': '5+ years of hands-on experience <highlighttext>developing</highlighttext> mobile apps with React Native. - Proficiency with React Native, Expo. - ', 'responsibility': 'React-Native application using native modules. The application itself is a VPN service. We use a third-party provider for...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",True,[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,,
130402142,False,"SMM-менеджер / SMM-стратег (in-house, international)",,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 500, 'to': 800, 'currency': 'USD', 'gross': False}","{'from': 500, 'to': 800, 'currency': 'USD', 'gross': False, 'mode': {'id': 'MONTH', 'name': 'За\xa0месяц'}, 'frequency': {'id': 'MONTHLY', 'name': 'Раз в\xa0месяц'}}","{'id': 'open', 'name': 'Открытая'}",,,,2026-02-12T14:44:51+0300,2026-02-12T14:44:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=130402142,,True,,https://api.hh.ru/vacancies/130402142?host=hh.ru,https://hh.ru/vacancy/130402142,[],"{'id': '5316737', 'name': 'Школа Мозаика-Казахстан', 'url': 'https://api.hh.ru/employers/5316737', 'alternate_url': 'https://hh.ru/employer/5316737', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1490466.png', '90': 'https://img.hhcdn.ru/employer-logo/12252227.png', '240': 'https://img.hhcdn.ru/employer-logo/12252228.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5316737', 'country_id': 3, 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'LinkedIn, YouTube, Threads (KZ). Опыт ведения соцсетей бренда / проекта — обязателен. Умение писать бережно и понятно, без клише. Владение навыками видеомонтажа...', 'responsibility': 'Ведение социальных сетей компании: Facebook. Адаптация контента под разные рынки и аудитории. Постановка ТЗ дизайнеру, работа с готовыми материалами от...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': 'SELF_EMPLOYED', 'name': 'с\xa0самозанятым'}, {'id': 'INDIVIDUAL_ENTREPRENEUR', 'name': 'с\xa0ИП'}, {'id': 'INDIVIDUAL_PERSON', 'name': 'с\xa0физлицом'}]",False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",True,,False,,,
